wavelength_nm,sensitivity
2.920000000000000000e+02,9.055494482447268290e-02
2.930000000000000000e+02,9.349380250022774896e-02
2.940000000000000000e+02,9.648073647458216273e-02
2.950000000000000000e+02,9.951431346857783633e-02
2.960000000000000000e+02,1.025929858971380421e-01
2.970000000000000000e+02,1.057150914268429887e-01
2.980000000000000000e+02,1.088788528101632680e-01
2.990000000000000000e+02,1.120823780054532731e-01
3.000000000000000000e+02,1.153236605913093155e-01
3.010000000000000000e+02,1.186005804831444382e-01
3.020000000000000000e+02,1.219109049590261645e-01
3.030000000000000000e+02,1.252522900009671036e-01
3.040000000000000000e+02,1.286222819569521891e-01
3.050000000000000000e+02,1.320183195280349164e-01
3.060000000000000000e+02,1.354377360838408539e-01
3.070000000000000000e+02,1.388777623087805169e-01
3.080000000000000000e+02,1.423355291802049782e-01
3.090000000000000000e+02,1.458080712786328781e-01
3.100000000000000000e+02,1.492923304290463826e-01
3.110000000000000000e+02,1.527851596710985138e-01
3.120000000000000000e+02,1.562833275548987655e-01
3.130000000000000000e+02,1.597835227578555395e-01
3.140000000000000000e+02,1.632823590168533123e-01
3.150000000000000000e+02,1.667763803688404045e-01
3.160000000000000000e+02,1.702620666917001868e-01
3.170000000000000000e+02,1.737358395360810159e-01
3.180000000000000000e+02,1.771940682376763609e-01
3.190000000000000000e+02,1.806330762982797100e-01
3.200000000000000000e+02,1.840491480227920418e-01
3.210000000000000000e+02,1.874385353982452040e-01
3.220000000000000000e+02,1.907974651998209092e-01
3.230000000000000000e+02,1.941221463078038612e-01
3.240000000000000000e+02,1.974087772184060785e-01
3.250000000000000000e+02,2.006535537304564853e-01
3.260000000000000000e+02,2.038526767890513069e-01
3.270000000000000000e+02,2.070023604664338324e-01
3.280000000000000000e+02,2.100988400595998618e-01
3.290000000000000000e+02,2.131383802834298791e-01
3.300000000000000000e+02,2.161172835375230472e-01
3.310000000000000000e+02,2.190318982243605050e-01
3.320000000000000000e+02,2.218786270959600959e-01
3.330000000000000000e+02,2.246539356058024073e-01
3.340000000000000000e+02,2.273543602425127097e-01
3.350000000000000000e+02,2.299765168215783806e-01
3.360000000000000000e+02,2.325171087112676560e-01
3.370000000000000000e+02,2.349729349688952085e-01
3.380000000000000000e+02,2.373408983636527969e-01
3.390000000000000000e+02,2.396180132623931536e-01
3.400000000000000000e+02,2.418014133550181743e-01
3.410000000000000000e+02,2.438883591964826070e-01
3.420000000000000000e+02,2.458762455428754323e-01
3.430000000000000000e+02,2.477626084595898337e-01
3.440000000000000000e+02,2.495451321802278077e-01
3.450000000000000000e+02,2.512216556956129998e-01
3.460000000000000000e+02,2.527901790530982518e-01
3.470000000000000000e+02,2.542488693472501060e-01
3.480000000000000000e+02,2.555960663839685343e-01
3.490000000000000000e+02,2.568302880011527067e-01
3.500000000000000000e+02,2.579502350301458025e-01
3.510000000000000000e+02,2.589547958833813834e-01
3.520000000000000000e+02,2.598430507549061574e-01
3.530000000000000000e+02,2.606142754217594670e-01
3.540000000000000000e+02,2.612679446355472557e-01
3.550000000000000000e+02,2.618037350949490860e-01
3.560000000000000000e+02,2.622215279913341357e-01
3.570000000000000000e+02,2.625214111211330859e-01
3.580000000000000000e+02,2.627036805601024039e-01
3.590000000000000000e+02,2.627688418961316996e-01
3.600000000000000000e+02,2.627176110187604552e-01
3.610000000000000000e+02,2.625509144650977622e-01
3.620000000000000000e+02,2.622698893233524897e-01
3.630000000000000000e+02,2.618758826966907094e-01
3.640000000000000000e+02,2.613704507316250703e-01
3.650000000000000000e+02,2.607553572165993705e-01
3.660000000000000000e+02,2.600325717578641505e-01
3.670000000000000000e+02,2.592042675411245778e-01
3.680000000000000000e+02,2.582728186887857658e-01
3.690000000000000000e+02,2.572407972239083018e-01
3.700000000000000000e+02,2.561109696532162250e-01
3.710000000000000000e+02,2.548862931826648692e-01
3.720000000000000000e+02,2.535699115801685055e-01
3.730000000000000000e+02,2.521651507011025140e-01
3.740000000000000000e+02,2.506755136931347328e-01
3.750000000000000000e+02,2.491046758977856490e-01
3.760000000000000000e+02,2.474564794668817624e-01
3.770000000000000000e+02,2.457349277127285347e-01
3.780000000000000000e+02,2.439441792114032670e-01
3.790000000000000000e+02,2.420885416790364564e-01
3.800000000000000000e+02,2.401724656413194436e-01
3.810000000000000000e+02,2.382005379167428383e-01
3.820000000000000000e+02,2.361774749342299973e-01
3.830000000000000000e+02,2.341081159058881755e-01
3.840000000000000000e+02,2.319974158755476745e-01
3.850000000000000000e+02,2.298504386636091579e-01
3.860000000000000000e+02,2.276723497284579845e-01
3.870000000000000000e+02,2.254684089643481937e-01
3.880000000000000000e+02,2.232439634551943719e-01
3.890000000000000000e+02,2.210044402031547117e-01
3.900000000000000000e+02,2.187553388502351537e-01
3.910000000000000000e+02,2.165022244103996518e-01
3.920000000000000000e+02,2.142507200288415181e-01
3.930000000000000000e+02,2.120064997841597243e-01
3.940000000000000000e+02,2.097752815481898347e-01
3.950000000000000000e+02,2.075628199171815347e-01
3.960000000000000000e+02,2.053748992268838724e-01
3.970000000000000000e+02,2.032173266629148933e-01
3.980000000000000000e+02,2.010959254765498916e-01
3.990000000000000000e+02,1.990165283147815878e-01
4.000000000000000000e+02,1.969849706721795712e-01
4.010000000000000000e+02,1.950070844707268158e-01
4.020000000000000000e+02,1.930886917724363161e-01
4.030000000000000000e+02,1.912355986281634446e-01
4.040000000000000000e+02,1.894535890646415754e-01
4.050000000000000000e+02,1.877484192103805460e-01
4.060000000000000000e+02,1.861258115596956531e-01
4.070000000000000000e+02,1.845914493727890404e-01
4.080000000000000000e+02,1.831509712084893882e-01
4.090000000000000000e+02,1.818099655849828578e-01
4.100000000000000000e+02,1.805739657626508898e-01
4.110000000000000000e+02,1.794484446419739032e-01
4.120000000000000000e+02,1.784388097683723973e-01
4.130000000000000000e+02,1.775503984348582309e-01
4.140000000000000000e+02,1.767884728724552212e-01
4.150000000000000000e+02,1.761582155175364373e-01
4.160000000000000000e+02,1.756647243445300377e-01
4.170000000000000000e+02,1.753130082518544186e-01
4.180000000000000000e+02,1.751079824885004022e-01
4.190000000000000000e+02,1.750544641083445485e-01
4.200000000000000000e+02,1.751571674391126654e-01
4.210000000000000000e+02,1.754206995528726221e-01
4.220000000000000000e+02,1.758495557250709940e-01
4.230000000000000000e+02,1.764481148694048707e-01
4.240000000000000000e+02,1.772206349362801248e-01
4.250000000000000000e+02,1.781712482632165917e-01
4.260000000000000000e+02,1.793039568663517824e-01
4.270000000000000000e+02,1.806226276631526795e-01
4.280000000000000000e+02,1.821309876175668530e-01
4.290000000000000000e+02,1.838326188001412342e-01
4.300000000000000000e+02,1.857309533570943028e-01
4.310000000000000000e+02,1.878292683839349886e-01
4.320000000000000000e+02,1.901306807009988664e-01
4.330000000000000000e+02,1.926381415301614553e-01
4.340000000000000000e+02,1.953544310740483181e-01
4.350000000000000000e+02,1.982821530011893707e-01
4.360000000000000000e+02,2.014237288428434303e-01
4.370000000000000000e+02,2.047813923095511968e-01
4.380000000000000000e+02,2.083571835378765225e-01
4.390000000000000000e+02,2.121529432802642112e-01
4.400000000000000000e+02,2.161703070533967375e-01
4.410000000000000000e+02,2.204106992629218109e-01
4.420000000000000000e+02,2.248753273248523810e-01
4.430000000000000000e+02,2.295651758063265713e-01
4.440000000000000000e+02,2.344810006107189704e-01
4.450000000000000000e+02,2.396233232342649122e-01
4.460000000000000000e+02,2.449924251234034678e-01
4.470000000000000000e+02,2.505883421638882558e-01
4.480000000000000000e+02,2.564108593343696896e-01
4.490000000000000000e+02,2.624595055585431380e-01
4.500000000000000000e+02,2.687335487911025611e-01
4.510000000000000000e+02,2.752319913735679635e-01
4.520000000000000000e+02,2.819535656965541093e-01
4.530000000000000000e+02,2.888967302052228292e-01
4.540000000000000000e+02,2.960596657844348223e-01
4.550000000000000000e+02,3.034402725595158890e-01
4.560000000000000000e+02,3.110361671475558865e-01
4.570000000000000000e+02,3.188446803927185713e-01
4.580000000000000000e+02,3.268628556172262223e-01
4.590000000000000000e+02,3.350874474173973216e-01
4.600000000000000000e+02,3.435149210314743518e-01
4.610000000000000000e+02,3.521414523028635335e-01
4.620000000000000000e+02,3.609629282589797428e-01
4.630000000000000000e+02,3.699749483220421409e-01
4.640000000000000000e+02,3.791728261640095465e-01
4.650000000000000000e+02,3.885515922133589983e-01
4.660000000000000000e+02,3.981059968167154350e-01
4.670000000000000000e+02,4.078305140533370343e-01
4.680000000000000000e+02,4.177193461953949694e-01
4.690000000000000000e+02,4.277664288017010707e-01
4.700000000000000000e+02,4.379654364272715372e-01
4.710000000000000000e+02,4.483097889257962043e-01
4.720000000000000000e+02,4.587926583168587813e-01
4.730000000000000000e+02,4.694069761846457745e-01
4.740000000000000000e+02,4.801454415699467071e-01
4.750000000000000000e+02,4.910005293126086801e-01
4.760000000000000000e+02,5.019644987972190497e-01
4.770000000000000000e+02,5.130294030508734116e-01
4.780000000000000000e+02,5.241870981382754646e-01
4.790000000000000000e+02,5.354292527964341630e-01
4.800000000000000000e+02,5.467473582486385153e-01
4.810000000000000000e+02,5.581327381355158934e-01
4.820000000000000000e+02,5.695765584996108633e-01
4.830000000000000000e+02,5.810698377592845576e-01
4.840000000000000000e+02,5.926034566077120758e-01
4.850000000000000000e+02,6.041681677735001310e-01
4.860000000000000000e+02,6.157546055807944230e-01
