wavelength_nm,sensitivity
4.930000000000000000e+02,9.178761478085242231e-01
4.940000000000000000e+02,9.257148290095720267e-01
4.950000000000000000e+02,9.332300078564957913e-01
4.960000000000000000e+02,9.404095065888010696e-01
4.970000000000000000e+02,9.472411683349175604e-01
4.980000000000000000e+02,9.537128702858970186e-01
4.990000000000000000e+02,9.598125392859341298e-01
5.000000000000000000e+02,9.655281700326988625e-01
5.010000000000000000e+02,9.708478460670165733e-01
5.020000000000000000e+02,9.757597637142402247e-01
5.030000000000000000e+02,9.802522591184213985e-01
5.040000000000000000e+02,9.843138384848736377e-01
5.050000000000000000e+02,9.879332116168199063e-01
5.060000000000000000e+02,9.910993287973128840e-01
5.070000000000000000e+02,9.938014210285514016e-01
5.080000000000000000e+02,9.960290435970539091e-01
5.090000000000000000e+02,9.977721228850464641e-01
5.100000000000000000e+02,9.990210062961554227e-01
5.110000000000000000e+02,9.997665151073883427e-01
5.120000000000000000e+02,1.000000000000000000e+00
5.130000000000000000e+02,9.997133989598434578e-01
5.140000000000000000e+02,9.988992971740100479e-01
5.150000000000000000e+02,9.975509884859713461e-01
5.160000000000000000e+02,9.956625379072202575e-01
5.170000000000000000e+02,9.932288446208155097e-01
5.180000000000000000e+02,9.902457048527787409e-01
5.190000000000000000e+02,9.867098739324271506e-01
5.200000000000000000e+02,9.826191268141691859e-01
5.210000000000000000e+02,9.779723162926321489e-01
5.220000000000000000e+02,9.727694281119649844e-01
5.230000000000000000e+02,9.670116321503041679e-01
5.240000000000000000e+02,9.607013288532818551e-01
5.250000000000000000e+02,9.538421900973484968e-01
5.260000000000000000e+02,9.464391936856945131e-01
5.270000000000000000e+02,9.384986507174952752e-01
5.280000000000000000e+02,9.300282251254619048e-01
5.290000000000000000e+02,9.210369447473522042e-01
5.300000000000000000e+02,9.115352033837228474e-01
5.310000000000000000e+02,9.015347533959577886e-01
5.320000000000000000e+02,8.910486885141103430e-01
5.330000000000000000e+02,8.800914166515576564e-01
5.340000000000000000e+02,8.686786226605933692e-01
5.350000000000000000e+02,8.568272211072652800e-01
5.360000000000000000e+02,8.445552992919550528e-01
5.370000000000000000e+02,8.318820508912198042e-01
5.380000000000000000e+02,8.188277007427990917e-01
5.390000000000000000e+02,8.054134214360884059e-01
5.400000000000000000e+02,7.916612425012760079e-01
5.410000000000000000e+02,7.775939531086902834e-01
5.420000000000000000e+02,7.632349992926198423e-01
5.430000000000000000e+02,7.486083767985618476e-01
5.440000000000000000e+02,7.337385207173762192e-01
5.450000000000000000e+02,7.186501931127139420e-01
5.460000000000000000e+02,7.033683698683658170e-01
5.470000000000000000e+02,6.879181279796576787e-01
5.480000000000000000e+02,6.723245344878459040e-01
5.490000000000000000e+02,6.566125382097434127e-01
5.500000000000000000e+02,6.408068653478289356e-01
5.510000000000000000e+02,6.249319199809425518e-01
5.520000000000000000e+02,6.090116903346012300e-01
5.530000000000000000e+02,5.930696616157413725e-01
5.540000000000000000e+02,5.771287360721550908e-01
5.550000000000000000e+02,5.612111608050307510e-01
5.560000000000000000e+02,5.453384637269585999e-01
5.570000000000000000e+02,5.295313979203472021e-01
5.580000000000000000e+02,5.138098945154050412e-01
5.590000000000000000e+02,4.981930240751061834e-01
5.600000000000000000e+02,4.826989663493764238e-01
5.610000000000000000e+02,4.673449881440398523e-01
5.620000000000000000e+02,4.521474289435994942e-01
5.630000000000000000e+02,4.371216938321027534e-01
5.640000000000000000e+02,4.222822531741634577e-01
5.650000000000000000e+02,4.076426484494888314e-01
5.660000000000000000e+02,3.932155035793615805e-01
5.670000000000000000e+02,3.790125410428100139e-01
5.680000000000000000e+02,3.650446020534749425e-01
5.690000000000000000e+02,3.513216700553828953e-01
5.700000000000000000e+02,3.378528967965653829e-01
5.710000000000000000e+02,3.246466302531316739e-01
5.720000000000000000e+02,3.117104437025819408e-01
