wavelength_nm,sensitivity
3.030000000000000000e+02,1.138495461444294782e-01
3.040000000000000000e+02,1.168764343950848550e-01
3.050000000000000000e+02,1.199330325417784643e-01
3.060000000000000000e+02,1.230175015775471226e-01
3.070000000000000000e+02,1.261279195794980101e-01
3.080000000000000000e+02,1.292622829214285229e-01
3.090000000000000000e+02,1.324185076955469165e-01
3.100000000000000000e+02,1.355944313450899441e-01
3.110000000000000000e+02,1.387878145090540305e-01
3.120000000000000000e+02,1.419963430796578607e-01
3.130000000000000000e+02,1.452176304725422418e-01
3.140000000000000000e+02,1.484492201090825969e-01
3.150000000000000000e+02,1.516885881095498545e-01
3.160000000000000000e+02,1.549331461952047906e-01
3.170000000000000000e+02,1.581802447967526615e-01
3.180000000000000000e+02,1.614271763659193559e-01
3.190000000000000000e+02,1.646711788862460224e-01
3.200000000000000000e+02,1.679094395785298566e-01
3.210000000000000000e+02,1.711390987956739884e-01
3.220000000000000000e+02,1.743572541010497967e-01
3.230000000000000000e+02,1.775609645238208356e-01
3.240000000000000000e+02,1.807472549840352660e-01
3.250000000000000000e+02,1.839131208796630501e-01
3.260000000000000000e+02,1.870555328271400475e-01
3.270000000000000000e+02,1.901714415463830188e-01
3.280000000000000000e+02,1.932577828806655851e-01
3.290000000000000000e+02,1.963114829411898299e-01
3.300000000000000000e+02,1.993294633656642334e-01
3.310000000000000000e+02,2.023086466796971405e-01
3.320000000000000000e+02,2.052459617493493649e-01
3.330000000000000000e+02,2.081383493127528794e-01
3.340000000000000000e+02,2.109827675783036149e-01
3.350000000000000000e+02,2.137761978765741200e-01
3.360000000000000000e+02,2.165156503527664311e-01
3.370000000000000000e+02,2.191981696862463080e-01
3.380000000000000000e+02,2.218208408234563500e-01
3.390000000000000000e+02,2.243807947103129141e-01
3.400000000000000000e+02,2.268752140100398773e-01
3.410000000000000000e+02,2.293013387922880619e-01
3.420000000000000000e+02,2.316564721793342163e-01
3.430000000000000000e+02,2.339379859351446989e-01
3.440000000000000000e+02,2.361433259831288989e-01
3.450000000000000000e+02,2.382700178384997425e-01
3.460000000000000000e+02,2.403156719412949116e-01
3.470000000000000000e+02,2.422779888763040013e-01
3.480000000000000000e+02,2.441547644663819294e-01
3.490000000000000000e+02,2.459438947259164343e-01
3.500000000000000000e+02,2.476433806615507549e-01
3.510000000000000000e+02,2.492513329076432305e-01
3.520000000000000000e+02,2.507659761843730184e-01
3.530000000000000000e+02,2.521856535668694499e-01
3.540000000000000000e+02,2.535088305542599341e-01
3.550000000000000000e+02,2.547340989280821311e-01
3.560000000000000000e+02,2.558601803901040528e-01
3.570000000000000000e+02,2.568859299702228594e-01
3.580000000000000000e+02,2.578103391957827228e-01
3.590000000000000000e+02,2.586325390143472958e-01
3.600000000000000000e+02,2.593518024626922380e-01
3.610000000000000000e+02,2.599675470755369866e-01
3.620000000000000000e+02,2.604793370283141063e-01
3.630000000000000000e+02,2.608868850090750313e-01
3.640000000000000000e+02,2.611900538154483531e-01
3.650000000000000000e+02,2.613888576733990332e-01
3.660000000000000000e+02,2.614834632753830768e-01
3.670000000000000000e+02,2.614741905363406338e-01
3.680000000000000000e+02,2.613615130668320297e-01
3.690000000000000000e+02,2.611460583634747645e-01
3.700000000000000000e+02,2.608286077176980577e-01
3.710000000000000000e+02,2.604100958446821101e-01
3.720000000000000000e+02,2.598916102351869761e-01
3.730000000000000000e+02,2.592743902338089934e-01
3.740000000000000000e+02,2.585598258480112377e-01
3.750000000000000000e+02,2.577494562930696120e-01
3.760000000000000000e+02,2.568449682788479516e-01
3.770000000000000000e+02,2.558481940450573755e-01
3.780000000000000000e+02,2.547611091523754312e-01
3.790000000000000000e+02,2.535858300374820851e-01
3.800000000000000000e+02,2.523246113407214830e-01
3.810000000000000000e+02,2.509798430157111904e-01
3.820000000000000000e+02,2.495540472307931079e-01
3.830000000000000000e+02,2.480498750727528345e-01
3.840000000000000000e+02,2.464701030637201640e-01
3.850000000000000000e+02,2.448176295026041616e-01
3.860000000000000000e+02,2.430954706428096190e-01
3.870000000000000000e+02,2.413067567183237727e-01
3.880000000000000000e+02,2.394547278305537985e-01
3.890000000000000000e+02,2.375427297085358214e-01
3.900000000000000000e+02,2.355742093553207239e-01
3.910000000000000000e+02,2.335527105934751546e-01
3.920000000000000000e+02,2.314818695227116030e-01
3.930000000000000000e+02,2.293654099026853910e-01
3.940000000000000000e+02,2.272071384739605404e-01
3.950000000000000000e+02,2.250109402300604633e-01
3.960000000000000000e+02,2.227807736533745087e-01
3.970000000000000000e+02,2.205206659274949466e-01
3.980000000000000000e+02,2.182347081383075316e-01
3.990000000000000000e+02,2.159270504758553089e-01
4.000000000000000000e+02,2.136018974486402766e-01
4.010000000000000000e+02,2.112635031216249792e-01
4.020000000000000000e+02,2.089161663887379727e-01
4.030000000000000000e+02,2.065642262901943027e-01
4.040000000000000000e+02,2.042120573843916320e-01
4.050000000000000000e+02,2.018640651835609534e-01
4.060000000000000000e+02,1.995246816617214092e-01
4.070000000000000000e+02,1.971983608428262147e-01
4.080000000000000000e+02,1.948895744762871307e-01
4.090000000000000000e+02,1.926028078063357352e-01
4.100000000000000000e+02,1.903425554409185760e-01
4.110000000000000000e+02,1.881133173250395807e-01
4.120000000000000000e+02,1.859195948226545492e-01
4.130000000000000000e+02,1.837658869103983017e-01
4.140000000000000000e+02,1.816566864855789498e-01
4.150000000000000000e+02,1.795964767900266601e-01
4.160000000000000000e+02,1.775897279505170290e-01
4.170000000000000000e+02,1.756408936356292083e-01
4.180000000000000000e+02,1.737544078280297277e-01
4.190000000000000000e+02,1.719346817103165337e-01
4.200000000000000000e+02,1.701861006617026439e-01
4.210000000000000000e+02,1.685130213619814854e-01
