wavelength_nm,sensitivity
3.750000000000000000e+02,9.993768750410978452e-01
3.760000000000000000e+02,9.982914881319939759e-01
3.770000000000000000e+02,9.966742428779673535e-01
3.780000000000000000e+02,9.945120861643356180e-01
3.790000000000000000e+02,9.917909521583117005e-01
3.800000000000000000e+02,9.884956277558152316e-01
3.810000000000000000e+02,9.846096169083076166e-01
3.820000000000000000e+02,9.801150076224384167e-01
3.830000000000000000e+02,9.749923465205714290e-01
3.840000000000000000e+02,9.692205271275510237e-01
3.850000000000000000e+02,9.627766995129136696e-01
3.860000000000000000e+02,9.556362105613382951e-01
3.870000000000000000e+02,9.477725859434678046e-01
3.880000000000000000e+02,9.391575667662885873e-01
3.890000000000000000e+02,9.297612158160835083e-01
3.900000000000000000e+02,9.195521101443285827e-01
3.910000000000000000e+02,9.084976383116487586e-01
3.920000000000000000e+02,8.965644216588648518e-01
3.930000000000000000e+02,8.837188792100563184e-01
3.940000000000000000e+02,8.699279548535143736e-01
3.950000000000000000e+02,8.551600228547101556e-01
3.960000000000000000e+02,8.393859830560713720e-01
3.970000000000000000e+02,8.225805498432400276e-01
3.980000000000000000e+02,8.047237287133629513e-01
3.990000000000000000e+02,7.858024608450709936e-01
4.000000000000000000e+02,7.658123995093717440e-01
4.010000000000000000e+02,7.447597629672112474e-01
4.020000000000000000e+02,7.226631877163876005e-01
4.030000000000000000e+02,6.995554852638741217e-01
4.040000000000000000e+02,6.754851873490309577e-01
4.050000000000000000e+02,6.505177516096787294e-01
4.060000000000000000e+02,6.247362952165259609e-01
4.070000000000000000e+02,5.982417309765635238e-01
4.080000000000000000e+02,5.711522010380432057e-01
4.090000000000000000e+02,5.436017384328239999e-01
4.100000000000000000e+02,5.157381351213213838e-01
4.110000000000000000e+02,4.877200535465944786e-01
4.120000000000000000e+02,4.597134813672337783e-01
4.130000000000000000e+02,4.318876888426096960e-01
4.140000000000000000e+02,4.044108975568047604e-01
4.150000000000000000e+02,3.774459008340345645e-01
4.160000000000000000e+02,3.511458854669521346e-01
4.170000000000000000e+02,3.256506895035105043e-01
4.180000000000000000e+02,3.010836935864193986e-01
4.190000000000000000e+02,2.775494886897667546e-01
4.200000000000000000e+02,2.551323982922594213e-01
4.210000000000000000e+02,2.338958662238625474e-01
4.220000000000000000e+02,2.138826602790671050e-01
4.230000000000000000e+02,1.951157921935193496e-01
4.240000000000000000e+02,1.776000203520047560e-01
4.250000000000000000e+02,1.613237837284611231e-01
4.260000000000000000e+02,1.462614129320893019e-01
4.270000000000000000e+02,1.323754741330386564e-01
4.280000000000000000e+02,1.196191204973895694e-01
4.290000000000000000e+02,1.079383498393279850e-01
4.300000000000000000e+02,9.727409312740692426e-02
4.310000000000000000e+02,8.756408357895671679e-02
4.320000000000000000e+02,7.874447847644279463e-02
4.330000000000000000e+02,7.075122446859859193e-02
4.340000000000000000e+02,6.352117157364489675e-02
4.350000000000000000e+02,5.699295147912731424e-02
4.360000000000000000e+02,5.110764245814436446e-02
4.370000000000000000e+02,4.580924689611475670e-02
4.380000000000000000e+02,4.104500870471618212e-02
4.390000000000000000e+02,3.676559742496281202e-02
4.400000000000000000e+02,3.292518415086805733e-02
4.410000000000000000e+02,2.948143200322612262e-02
4.420000000000000000e+02,2.639542111221938187e-02
4.430000000000000000e+02,2.363152519508201349e-02
4.440000000000000000e+02,2.115725402584913220e-02
4.450000000000000000e+02,1.894307350634921380e-02
4.460000000000000000e+02,1.696221272744581621e-02
4.470000000000000000e+02,1.519046538573760527e-02
4.480000000000000000e+02,1.360599119577217929e-02
