wavelength_nm,sensitivity
2.480000000000000000e+02,1.307714668975316560e-02
2.490000000000000000e+02,1.389654054823990723e-02
2.500000000000000000e+02,1.475806855944899847e-02
2.510000000000000000e+02,1.566323548335808724e-02
2.520000000000000000e+02,1.661355480836001694e-02
2.530000000000000000e+02,1.761054540791727810e-02
2.540000000000000000e+02,1.865572797715305681e-02
2.550000000000000000e+02,1.975062124985710668e-02
2.560000000000000000e+02,2.089673799740783544e-02
2.570000000000000000e+02,2.209558081218776504e-02
2.580000000000000000e+02,2.334863767919809902e-02
2.590000000000000000e+02,2.465737734075205273e-02
2.600000000000000000e+02,2.602324446034699756e-02
2.610000000000000000e+02,2.744765459307142719e-02
2.620000000000000000e+02,2.893198897119679536e-02
2.630000000000000000e+02,3.047758911492266104e-02
2.640000000000000000e+02,3.208575127958893797e-02
2.650000000000000000e+02,3.375772075202626565e-02
2.660000000000000000e+02,3.549468601008563123e-02
2.670000000000000000e+02,3.729777276075740139e-02
2.680000000000000000e+02,3.916803787365561590e-02
2.690000000000000000e+02,4.110646322799202390e-02
2.700000000000000000e+02,4.311394949249407194e-02
2.710000000000000000e+02,4.519130985901575331e-02
2.720000000000000000e+02,4.733926375184808327e-02
2.730000000000000000e+02,4.955843053594091718e-02
2.740000000000000000e+02,5.184932324839804096e-02
2.750000000000000000e+02,5.421234237868450406e-02
2.760000000000000000e+02,5.664776972399009763e-02
2.770000000000000000e+02,5.915576234710515774e-02
2.780000000000000000e+02,6.173634666498607065e-02
2.790000000000000000e+02,6.438941269689944791e-02
2.800000000000000000e+02,6.711470850163452073e-02
2.810000000000000000e+02,6.991183483374864560e-02
2.820000000000000000e+02,7.278024004915785439e-02
2.830000000000000000e+02,7.571921529059107148e-02
2.840000000000000000e+02,7.872788998348902167e-02
2.850000000000000000e+02,8.180522767283905650e-02
2.860000000000000000e+02,8.495002223119066387e-02
2.870000000000000000e+02,8.816089446768531068e-02
2.880000000000000000e+02,9.143628916736015744e-02
2.890000000000000000e+02,9.477447258923688000e-02
2.900000000000000000e+02,9.817353045079134366e-02
2.910000000000000000e+02,1.016313664253059440e-01
2.920000000000000000e+02,1.051457011773439670e-01
2.930000000000000000e+02,1.087140719601459304e-01
2.940000000000000000e+02,1.123338327971408895e-01
2.950000000000000000e+02,1.160021552679895013e-01
2.960000000000000000e+02,1.197160299176370235e-01
2.970000000000000000e+02,1.234722683047584091e-01
2.980000000000000000e+02,1.272675057037289947e-01
2.990000000000000000e+02,1.310982044718658757e-01
3.000000000000000000e+02,1.349606580911585640e-01
3.010000000000000000e+02,1.388509958910605080e-01
3.020000000000000000e+02,1.427651884561514650e-01
3.030000000000000000e+02,1.466990537196196653e-01
3.040000000000000000e+02,1.506482637405636982e-01
3.050000000000000000e+02,1.546083521600942756e-01
3.060000000000000000e+02,1.585747223281358254e-01
3.070000000000000000e+02,1.625426560897078598e-01
3.080000000000000000e+02,1.665073232163205852e-01
3.090000000000000000e+02,1.704637914649650143e-01
3.100000000000000000e+02,1.744070372440328642e-01
3.110000000000000000e+02,1.783319568623870366e-01
3.120000000000000000e+02,1.822333783347292180e-01
3.130000000000000000e+02,1.861060737134090093e-01
3.140000000000000000e+02,1.899447719138912527e-01
3.150000000000000000e+02,1.937441719982787858e-01
3.160000000000000000e+02,1.974989568785826266e-01
3.170000000000000000e+02,2.012038073988668685e-01
3.180000000000000000e+02,2.048534167529803829e-01
3.190000000000000000e+02,2.084425051923499694e-01
3.200000000000000000e+02,2.119658349762493788e-01
3.210000000000000000e+02,2.154182255151088909e-01
