wavelength_nm,relative_intensity
4.250000000000000000e+02,3.586212728605279489e-04
4.260000000000000000e+02,5.758759203706043800e-04
4.270000000000000000e+02,8.052189253928334484e-04
4.280000000000000000e+02,6.974310709094723969e-04
4.290000000000000000e+02,4.915596267233397028e-04
4.300000000000000000e+02,5.382676969994628540e-04
4.310000000000000000e+02,6.557933950342801363e-04
4.320000000000000000e+02,6.124767806157331140e-04
4.330000000000000000e+02,5.953516074735169502e-04
4.340000000000000000e+02,6.393397973094057255e-04
4.350000000000000000e+02,5.886358533000988786e-04
4.360000000000000000e+02,6.165062331197839569e-04
4.370000000000000000e+02,5.960231828908587031e-04
4.380000000000000000e+02,5.121434132648663984e-04
4.390000000000000000e+02,5.139902456625562461e-04
4.400000000000000000e+02,6.252367135452275041e-04
4.410000000000000000e+02,7.182499088470686898e-04
4.420000000000000000e+02,5.819200991266806986e-04
4.430000000000000000e+02,5.133522490160815320e-04
4.440000000000000000e+02,6.017315739382640910e-04
4.450000000000000000e+02,6.322882554273166148e-04
4.460000000000000000e+02,6.910511044447252560e-04
4.470000000000000000e+02,8.085768024795424299e-04
4.480000000000000000e+02,7.514928920054884422e-04
4.490000000000000000e+02,6.893721659013707110e-04
4.500000000000000000e+02,6.930658306967507317e-04
4.510000000000000000e+02,7.256372384378285143e-04
4.520000000000000000e+02,6.430334621047856377e-04
4.530000000000000000e+02,7.145562440516886691e-04
4.540000000000000000e+02,6.997815848701688032e-04
4.550000000000000000e+02,5.728538309925662207e-04
4.560000000000000000e+02,4.566377050215655680e-04
4.570000000000000000e+02,5.433045126295264890e-04
4.580000000000000000e+02,6.554576073256090972e-04
4.590000000000000000e+02,7.404118976193484886e-04
4.600000000000000000e+02,7.263088138551704841e-04
4.610000000000000000e+02,6.863500765233325517e-04
4.620000000000000000e+02,7.981673835107443377e-04
4.630000000000000000e+02,6.551218196169382750e-04
4.640000000000000000e+02,4.625811474650405532e-04
4.650000000000000000e+02,4.449187139889509003e-04
4.660000000000000000e+02,5.372603338734501703e-04
4.670000000000000000e+02,6.131483560330749753e-04
4.680000000000000000e+02,5.527065684723117892e-04
4.690000000000000000e+02,5.835990376700352436e-04
4.700000000000000000e+02,6.430334621047856377e-04
4.710000000000000000e+02,5.258435517786392861e-04
4.720000000000000000e+02,5.234930378179429881e-04
4.730000000000000000e+02,4.639242982997241675e-04
4.740000000000000000e+02,5.231572501092720574e-04
4.750000000000000000e+02,5.325593059520574660e-04
4.760000000000000000e+02,5.369245461647792397e-04
4.770000000000000000e+02,5.869569147567443336e-04
4.780000000000000000e+02,5.805769482919970843e-04
4.790000000000000000e+02,5.543855070156663341e-04
4.800000000000000000e+02,5.980379091428841788e-04
4.810000000000000000e+02,7.115341546736505098e-04
4.820000000000000000e+02,7.199288473904232348e-04
4.830000000000000000e+02,6.040820878989604974e-04
4.840000000000000000e+02,6.651954508770654365e-04
4.850000000000000000e+02,6.410187358527601621e-04
4.860000000000000000e+02,5.835990376700352436e-04
4.870000000000000000e+02,6.128125683244040446e-04
4.880000000000000000e+02,6.302735291752911391e-04
4.890000000000000000e+02,5.752043449532626270e-04
4.900000000000000000e+02,6.306093168839621782e-04
4.910000000000000000e+02,7.081762775869414198e-04
4.920000000000000000e+02,6.950805569487760989e-04
4.930000000000000000e+02,4.465976525323054453e-04
4.940000000000000000e+02,2.954931836303975883e-04
4.950000000000000000e+02,5.473339651335773319e-04
4.960000000000000000e+02,6.185209593718094326e-04
4.970000000000000000e+02,5.930010935128205438e-04
4.980000000000000000e+02,4.435755631542672318e-04
4.990000000000000000e+02,5.701675293231989921e-04
5.000000000000000000e+02,5.735254064099080821e-04
5.010000000000000000e+02,6.020673616469351301e-04
5.020000000000000000e+02,5.899790041347823845e-04
5.030000000000000000e+02,4.773558066465604191e-04
5.040000000000000000e+02,6.154988699937713817e-04
5.050000000000000000e+02,7.286593278158667820e-04
5.060000000000000000e+02,7.192572719730813734e-04
5.070000000000000000e+02,8.428271487639748660e-04
5.080000000000000000e+02,7.659317634783372689e-04
5.090000000000000000e+02,6.440408252307984298e-04
5.100000000000000000e+02,6.400113727267474784e-04
5.110000000000000000e+02,6.803058977672562331e-04
5.120000000000000000e+02,6.144915068677585896e-04
5.130000000000000000e+02,5.335666690780701497e-04
5.140000000000000000e+02,5.946800320561750888e-04
5.150000000000000000e+02,7.044826127915615075e-04
5.160000000000000000e+02,6.426976743961147071e-04
5.170000000000000000e+02,6.181851716631385019e-04
5.180000000000000000e+02,6.719112050504835081e-04
5.190000000000000000e+02,5.923295180954787909e-04
5.200000000000000000e+02,6.007242108122514074e-04
5.210000000000000000e+02,6.608302106643436629e-04
5.220000000000000000e+02,7.367182328239684679e-04
5.230000000000000000e+02,6.487418531521910257e-04
5.240000000000000000e+02,7.538434059661847401e-04
5.250000000000000000e+02,7.266446015638413063e-04
5.260000000000000000e+02,6.897079536100416417e-04
5.270000000000000000e+02,5.406182109601591519e-04
5.280000000000000000e+02,4.146978202085693072e-04
5.290000000000000000e+02,2.726596194407759281e-04
5.300000000000000000e+02,1.766243347608967187e-04
5.310000000000000000e+02,5.288656411566774454e-04
5.320000000000000000e+02,6.249009258365566819e-04
5.330000000000000000e+02,6.376608587660511805e-04
5.340000000000000000e+02,6.520997302389000072e-04
5.350000000000000000e+02,5.825916745440224516e-04
5.360000000000000000e+02,6.131483560330749753e-04
5.370000000000000000e+02,6.047536633163022503e-04
5.380000000000000000e+02,5.527065684723117892e-04
5.390000000000000000e+02,6.077757526943404097e-04
5.400000000000000000e+02,6.651954508770654365e-04
5.410000000000000000e+02,7.014605234135233482e-04
5.420000000000000000e+02,6.265798643799112269e-04
5.430000000000000000e+02,6.165062331197839569e-04
5.440000000000000000e+02,6.064326018596567953e-04
5.450000000000000000e+02,7.518286797141592644e-04
5.460000000000000000e+02,6.225504118758603839e-04
5.470000000000000000e+02,5.772190712052879943e-04
5.480000000000000000e+02,5.069722825513343911e-04
5.490000000000000000e+02,6.628449369163691386e-04
5.500000000000000000e+02,4.807338309957897649e-04
5.510000000000000000e+02,4.725540424125664355e-04
5.520000000000000000e+02,6.044178756076314281e-04
5.530000000000000000e+02,6.359819202226966355e-04
5.540000000000000000e+02,6.625091492076982079e-04
5.550000000000000000e+02,6.034105124816186360e-04
5.560000000000000000e+02,6.154988699937713817e-04
5.570000000000000000e+02,5.557286578503499485e-04
5.580000000000000000e+02,5.386034847081337847e-04
5.590000000000000000e+02,4.220851497993292943e-04
5.600000000000000000e+02,6.403471604354183007e-04
5.610000000000000000e+02,7.061615513349160525e-04
5.620000000000000000e+02,7.189214842644104427e-04
5.630000000000000000e+02,6.934016184054215539e-04
5.640000000000000000e+02,6.228861995845312062e-04
5.650000000000000000e+02,5.158034992893792718e-04
5.660000000000000000e+02,5.654665014018062878e-04
5.670000000000000000e+02,6.934016184054215539e-04
5.680000000000000000e+02,6.987742217441560112e-04
5.690000000000000000e+02,6.531070933649127993e-04
5.700000000000000000e+02,6.249009258365566819e-04
